Time,Latitude,Longitude,Course,feet
Sat 10:10:16 AM,42.5586,67.1923,↘ 145°,"39,000"
Sat 10:10:46 AM,42.5057,67.242,↘ 145°,"39,000"
Sat 10:11:16 AM,42.4522,67.2923,↘ 145°,"39,000"
Sat 10:11:46 AM,42.3987,67.3432,↘ 145°,"39,000"
Sat 10:12:17 AM,42.3448,67.3944,↘ 145°,"39,000"
Sat 10:12:48 AM,42.2904,67.4458,↘ 145°,"39,000"
Sat 10:13:18 AM,42.2354,67.4977,↘ 145°,"39,000"
Sat 10:13:48 AM,42.1816,67.5482,↘ 145°,"39,000"
Sat 10:14:18 AM,42.1259,67.6007,↘ 145°,"39,000"
Sat 10:14:48 AM,42.0712,67.6518,↘ 145°,"39,000"
Sat 10:15:18 AM,42.017,67.7024,↘ 145°,"39,000"
Sat 10:15:48 AM,41.9618,67.754,↘ 145°,"39,000"
Sat 10:16:18 AM,41.9077,67.8042,↘ 145°,"39,000"
Sat 10:16:48 AM,41.8529,67.8551,↘ 145°,"39,000"
Sat 10:17:19 AM,41.7976,67.9064,↘ 145°,"39,000"
Sat 10:17:49 AM,41.743,67.9569,↘ 145°,"39,000"
Sat 10:18:19 AM,41.6889,68.0068,↘ 145°,"39,000"
Sat 10:18:49 AM,41.6337,68.0577,↘ 146°,"39,000"
Sat 10:19:19 AM,41.5807,68.1064,↘ 145°,"39,000"
Sat 10:19:49 AM,41.5258,68.1568,↘ 146°,"39,000"
Sat 10:20:19 AM,41.4712,68.2067,↘ 146°,"39,000"
Sat 10:20:49 AM,41.4173,68.2559,↘ 146°,"39,000"
Sat 10:21:19 AM,41.3616,68.3067,↘ 146°,"39,000"
Sat 10:21:49 AM,41.3067,68.3566,↘ 146°,"39,000"
Sat 10:22:19 AM,41.2514,68.4068,↘ 146°,"39,000"
Sat 10:22:50 AM,41.1948,68.4579,↘ 146°,"39,000"
Sat 10:23:20 AM,41.1391,68.5083,↘ 146°,"39,000"
Sat 10:23:50 AM,41.0845,68.5576,↘ 146°,"39,000"
Sat 10:24:20 AM,41.0309,68.6059,↘ 146°,"39,000"
Sat 10:24:50 AM,40.9752,68.6561,↘ 146°,"39,000"
Sat 10:25:20 AM,40.92,68.7054,↘ 146°,"39,000"
Sat 10:25:50 AM,40.8648,68.7548,↘ 146°,"39,000"
Sat 10:26:20 AM,40.8101,68.8036,↘ 146°,"39,000"
Sat 10:26:50 AM,40.7547,68.853,↘ 146°,"39,000"
Sat 10:27:20 AM,40.6993,68.9023,↘ 146°,"39,000"
Sat 10:27:51 AM,40.6437,68.9515,↘ 146°,"39,000"
Sat 10:28:21 AM,40.5877,69.0011,↘ 146°,"39,000"
Sat 10:28:51 AM,40.5321,69.0501,↘ 146°,"39,000"
Sat 10:29:21 AM,40.4769,69.0989,↘ 146°,"39,000"
Sat 10:29:51 AM,40.4202,69.1487,↘ 146°,"39,000"
Sat 10:30:22 AM,40.3641,69.198,↘ 146°,"39,000"
Sat 10:30:57 AM,40.2966,69.2585,↘ 142°,"39,000"
Sat 10:31:34 AM,40.2327,69.3314,↘ 138°,"39,000"
Sat 10:32:10 AM,40.1721,69.4016,↘ 139°,"39,000"
Sat 10:32:40 AM,40.1199,69.4604,↘ 139°,"39,000"
Sat 10:33:10 AM,40.0676,69.5182,↘ 140°,"39,000"
Sat 10:33:43 AM,40.0123,69.5821,↘ 138°,"39,000"
Sat 10:34:16 AM,39.9551,69.6493,↘ 138°,"39,000"
Sat 10:34:55 AM,39.8861,69.7296,↘ 138°,"39,000"
Sat 10:35:25 AM,39.8334,69.7906,↘ 138°,"39,000"
Sat 10:35:55 AM,39.781,69.8511,↘ 138°,"39,000"
Sat 10:36:26 AM,39.7288,69.9113,↘ 138°,"39,000"
Sat 10:36:56 AM,39.6771,69.9708,↘ 138°,"39,000"
Sat 10:37:26 AM,39.6248,70.0309,↘ 138°,"39,000"
Sat 10:37:56 AM,39.5729,70.0906,↘ 138°,"39,000"
Sat 10:38:27 AM,39.5214,70.1496,↘ 139°,"39,000"
Sat 10:38:57 AM,39.4695,70.209,↘ 138°,"39,000"
Sat 10:39:27 AM,39.4179,70.2679,↘ 139°,"39,000"
Sat 10:39:57 AM,39.3657,70.3274,↘ 139°,"39,000"
Sat 10:40:27 AM,39.3129,70.3876,↘ 139°,"39,000"
Sat 10:40:57 AM,39.2604,70.4473,↘ 139°,"39,000"
Sat 10:41:28 AM,39.2088,70.5056,↘ 139°,"39,000"
Sat 10:41:58 AM,39.1564,70.5649,↘ 139°,"39,000"
Sat 10:42:28 AM,39.1053,70.6226,↘ 139°,"39,000"
Sat 10:42:58 AM,39.0523,70.6823,↘ 139°,"39,000"
Sat 10:43:35 AM,38.9869,70.7557,↘ 139°,"39,000"
Sat 10:44:05 AM,38.9347,70.8142,↘ 139°,"39,000"
Sat 10:44:57 AM,38.8461,70.9132,↘ 139°,"39,000"
Sat 10:45:33 AM,38.7804,70.9865,↘ 139°,"39,000"
Sat 10:46:08 AM,38.7203,71.0533,↘ 139°,"39,000"
Sat 10:47:10 AM,38.6075,71.1783,↘ 139°,"39,000"
Sat 10:47:40 AM,38.5545,71.2368,↘ 139°,"39,000"
Sat 10:49:45 AM,38.2951,71.3648,↓ 159°,
Sat 10:50:47 AM,38.1663,71.4279,↓ 159°,
Sat 10:52:31 AM,37.9503,71.5333,↓ 159°,
Sat 10:53:47 AM,37.7924,71.6099,↓ 159°,
Sat 10:55:40 AM,37.5575,71.7232,↓ 159°,
Sat 10:55:45 AM,37.5613,71.6314,↓ 180°,"39,000"
Sat 10:57:34 AM,37.3355,71.7433,↓ 158°,
Sat 10:58:26 AM,37.2018,71.6309,↓ 180°,"39,000"
Sat 10:59:50 AM,37.0163,71.6306,↓ 180°,"39,000"
Sat 11:00:22 AM,36.9467,71.6304,↓ 180°,"39,000"
Sat 11:01:54 AM,36.7431,71.6301,↓ 180°,"39,000"
Sat 11:03:23 AM,36.5452,71.6316,↓ 179°,"39,000"
Sat 11:03:58 AM,36.467,71.6345,↓ 176°,"39,000"
Sat 11:05:36 AM,36.2704,71.7518,↘ 154°,
Sat 11:06:36 AM,36.15,71.8233,↘ 154°,
Sat 11:07:45 AM,36.0115,71.9052,↘ 154°,
Sat 11:08:45 AM,35.8909,71.9763,↘ 154°,
Sat 11:09:05 AM,35.7787,71.6896,↓ 177°,"39,000"
Sat 11:09:55 AM,35.6682,71.6981,↓ 176°,"39,000"
Sat 11:11:05 AM,35.5109,71.71,↓ 176°,"39,000"
Sat 11:12:06 AM,35.3736,71.7204,↓ 177°,"39,000"
Sat 11:12:36 AM,35.3067,71.7255,↓ 177°,"39,000"
Sat 11:13:36 AM,35.1707,71.7357,↓ 177°,"39,000"
Sat 11:14:06 AM,35.1023,71.7409,↓ 177°,"39,000"
Sat 11:14:36 AM,35.0367,71.7458,↓ 177°,"39,000"
Sat 11:15:13 AM,34.9533,71.7521,↓ 177°,"39,000"
Sat 11:15:43 AM,34.8851,71.7571,↓ 177°,"39,000"
Sat 11:16:13 AM,34.819,71.7621,↓ 176°,"39,000"
Sat 11:16:44 AM,34.7516,71.7671,↓ 176°,"39,000"
Sat 11:17:14 AM,34.6849,71.7721,↓ 176°,"39,000"
Sat 11:17:44 AM,34.6175,71.777,↓ 177°,"39,000"
Sat 11:18:14 AM,34.5512,71.782,↓ 177°,"39,000"
Sat 11:18:44 AM,34.4836,71.787,↓ 177°,"39,000"
Sat 11:19:14 AM,34.4165,71.7918,↓ 177°,"39,000"
Sat 11:19:44 AM,34.3486,71.7969,↓ 177°,"39,000"
Sat 11:20:14 AM,34.2791,71.802,↓ 177°,"39,000"
Sat 11:20:44 AM,34.2118,71.807,↓ 177°,"39,000"
Sat 11:21:14 AM,34.1436,71.812,↓ 177°,"39,000"
Sat 11:21:44 AM,34.0752,71.8171,↓ 177°,"39,000"
Sat 11:22:14 AM,34.0062,71.8221,↓ 177°,"39,000"
Sat 11:22:36 AM,33.9565,71.827,↓ 172°,"39,000"
Sat 11:22:56 AM,33.9101,71.8417,↓ 159°,"39,000"
Sat 11:23:16 AM,33.869,71.867,↘ 147°,"39,000"
Sat 11:23:36 AM,33.8331,71.9026,↘ 135°,"39,000"
Sat 11:24:26 AM,33.7505,72.0093,↘ 132°,"39,000"
Sat 11:24:56 AM,33.7019,72.0732,↘ 132°,"39,000"
Sat 11:25:26 AM,33.6533,72.1369,↘ 133°,"39,000"
Sat 11:25:56 AM,33.6051,72.1996,↘ 133°,"39,000"
Sat 11:26:26 AM,33.5568,72.2619,↘ 133°,"39,000"
Sat 11:27:08 AM,33.4907,72.347,↘ 133°,"38,975"
Sat 11:27:38 AM,33.443,72.4082,↘ 133°,"38,425"
Sat 11:28:08 AM,33.3932,72.4721,↘ 133°,"37,225"
Sat 11:28:38 AM,33.3416,72.538,↘ 133°,"36,400"
Sat 11:29:08 AM,33.2903,72.6036,↘ 133°,"35,625"
Sat 11:29:38 AM,33.2407,72.6669,↘ 133°,"34,975"
Sat 11:30:08 AM,33.1885,72.7332,↘ 133°,"34,200"
Sat 11:30:38 AM,33.1376,72.798,↘ 133°,"33,150"
Sat 11:31:08 AM,33.0839,72.866,↘ 133°,"32,125"
Sat 11:31:38 AM,33.0299,72.9316,↘ 137°,"31,300"
Sat 11:32:12 AM,32.9659,73.001,↘ 138°,"30,475"
Sat 11:32:42 AM,32.9079,73.061,↘ 139°,"29,975"
Sat 11:33:12 AM,32.8522,73.1171,↘ 140°,"29,275"
Sat 11:33:42 AM,32.7981,73.1712,↘ 140°,"28,300"
Sat 11:34:12 AM,32.7434,73.2256,↘ 140°,"27,225"
Sat 11:34:42 AM,32.69,73.2785,↘ 140°,"26,200"
Sat 11:35:12 AM,32.6369,73.3307,↘ 140°,"25,150"
Sat 11:35:42 AM,32.5858,73.381,↘ 140°,"24,150"
Sat 11:36:13 AM,32.5346,73.4311,↘ 140°,"23,125"
Sat 11:36:45 AM,32.4791,73.4843,↘ 143°,"21,825"
Sat 11:37:15 AM,32.4276,73.5272,↘ 146°,"20,750"
Sat 11:37:45 AM,32.3763,73.5661,↘ 148°,"19,750"
Sat 11:38:15 AM,32.3231,73.6045,↘ 149°,"18,725"
Sat 11:38:45 AM,32.2706,73.6416,↘ 149°,"17,700"
Sat 11:39:15 AM,32.2198,73.6778,↘ 148°,"16,650"
Sat 11:39:45 AM,32.1707,73.7133,↘ 149°,"15,225"
Sat 11:40:15 AM,32.1224,73.7478,↘ 149°,"13,750"
Sat 11:40:45 AM,32.0748,73.7817,↘ 149°,"12,525"
Sat 11:41:16 AM,32.0283,73.8147,↘ 149°,"11,575"
Sat 11:41:46 AM,31.9833,73.8465,↘ 149°,"10,900"
Sat 11:42:16 AM,31.9393,73.8777,↘ 149°,"10,650"
Sat 11:42:46 AM,31.8992,73.9062,↘ 149°,"10,400"
Sat 11:43:16 AM,31.8613,73.933,↘ 149°,"10,175"
Sat 11:43:38 AM,31.8334,73.9527,↘ 149°,"9,975"
Sat 11:43:56 AM,31.8121,73.9679,↘ 149°,"9,675"
Sat 11:44:27 AM,31.7778,73.9921,↘ 149°,"9,400"
Sat 11:44:57 AM,31.7425,74.017,↘ 149°,"8,775"
Sat 11:45:27 AM,31.7076,74.0416,↘ 149°,"8,175"
Sat 11:45:43 AM,31.6898,74.0542,↘ 149°,"7,875"
Sat 11:46:13 AM,31.655,74.0787,↘ 149°,"7,350"
Sat 11:46:43 AM,31.6217,74.1021,↘ 149°,"6,850"
Sat 11:47:13 AM,31.5879,74.1259,↘ 149°,"6,325"
Sat 11:47:47 AM,31.5509,74.1518,↘ 150°,"5,675"
Sat 11:48:17 AM,31.5173,74.1732,↘ 152°,"5,300"
Sat 11:48:47 AM,31.4851,74.1938,↘ 151°,"5,025"
Sat 11:49:06 AM,31.4658,74.2062,↘ 151°,"4,850"
Sat 11:49:37 AM,31.436,74.2255,↘ 151°,"4,575"
Sat 11:49:53 AM,31.4215,74.2348,↘ 151°,"4,450"
Sat 11:50:24 AM,31.394,74.2528,↘ 151°,"4,150"
Sat 11:50:40 AM,31.3816,74.2609,↘ 151°,"3,975"
Sat 11:50:56 AM,31.3681,74.2698,↘ 150°,"3,700"
Sat 11:51:20 AM,31.3489,74.2829,↘ 148°,"3,425"
Sat 11:51:39 AM,31.3381,74.2981,→ 108°,"3,350"
Sat 11:52:06 AM,31.3362,74.3282,→ 91°,"3,375"
Sat 11:52:22 AM,31.3359,74.3454,→ 91°,"3,350"
Sat 11:52:47 AM,31.3355,74.3729,→ 90°,"3,025"
Sat 11:53:04 AM,31.341,74.3911,↗ 54°,"2,950"
Sat 11:53:24 AM,31.3548,74.4047,↑ 17°,"2,950"
Sat 11:53:43 AM,31.3717,74.4027,↑ 350°,"2,975"
Sat 11:54:13 AM,31.3975,74.4024,↑ 2°,"2,950"
Sat 11:54:43 AM,31.4218,74.4028,↑ 1°,"2,575"
Sat 11:55:11 AM,31.4419,74.4031,↑ 1°,"2,225"
Sat 11:55:27 AM,31.4539,74.4034,↑ 1°,"2,000"
Sat 11:55:43 AM,31.4647,74.4036,↑ 1°,"1,825"
Sat 11:56:01 AM,31.4784,74.4038,↑ 1°,"1,575"
Sat 11:56:18 AM,31.4908,74.404,↑ 1°,"1,350"
Sat 11:56:35 AM,31.5027,74.4043,↑ 1°,"1,150"
Sat 11:57:25 AM  Arrival (LHE) @ Saturday 08:57:25 PM PKT,,,,
